"DATETIME","ROWID","CURRENT_AMP","VOLTAGE_VOLT","POWER_KW","PANELTEMPERATURE_C","INVERTER_TEMPERATURE_C","AMBIENTTEMPERATURE_C","GLOBALTILTEDIRRADIANCE_WM2","GLOBALHORIZONTALIRRADIANCE_WM2","MODULE_ALL_TOTALPOWER_KW"
2021-06-29-01.20.00.000000,9220,0.0,0.0,0.0,38.8,37.68,43.0,0.0,0.0,0.0
2021-06-29-01.25.00.000000,9221,0.0,0.0,0.0,38.9,37.71,43.0,0.0,0.0,0.0
2021-06-29-01.30.00.000000,9222,0.0,0.0,0.0,38.9,37.73,43.1,0.0,0.0,0.0
2021-06-29-01.35.00.000000,9223,0.0,0.0,0.0,38.9,37.76,43.1,0.0,0.0,0.0
2021-06-29-01.40.00.000000,9224,0.0,0.0,0.0,38.9,37.78,43.1,0.0,0.0,0.0
2021-06-29-01.45.00.000000,9225,0.0,0.0,0.0,39.0,37.8,43.1,0.0,0.0,0.0
2021-06-29-01.50.00.000000,9226,0.0,0.0,0.0,39.0,37.83,43.2,0.0,0.0,0.0
2021-06-29-01.55.00.000000,9227,0.0,0.0,0.0,39.0,37.85,43.2,0.0,0.0,0.0
2021-06-29-02.00.00.000000,9228,0.0,0.0,0.0,39.0,37.88,43.2,0.0,0.0,0.0
2021-06-29-02.05.00.000000,9229,0.0,0.0,0.0,39.1,37.93,43.3,0.0,0.0,0.0
2021-06-29-02.10.00.000000,9230,0.0,0.0,0.0,39.2,37.98,43.3,0.0,0.0,0.0
2021-06-29-02.15.00.000000,9231,0.0,0.0,0.0,39.2,38.03,43.4,0.0,0.0,0.0
2021-06-29-02.20.00.000000,9232,0.0,0.0,0.0,39.3,38.08,43.5,0.0,0.0,0.0
2021-06-29-02.25.00.000000,9233,0.0,0.0,0.0,39.3,38.13,43.5,0.0,0.0,0.0
2021-06-29-02.30.00.000000,9234,0.0,0.0,0.0,39.4,38.18,43.6,0.0,0.0,0.0
2021-06-29-02.35.00.000000,9235,0.0,0.0,0.0,39.4,38.24,43.6,0.0,0.0,0.0
2021-06-29-02.40.00.000000,9236,0.0,0.0,0.0,39.5,38.29,43.7,0.0,0.0,0.0
2021-06-29-02.45.00.000000,9237,0.0,0.0,0.0,39.5,38.34,43.7,0.0,0.0,0.0
2021-06-29-02.50.00.000000,9238,0.0,0.0,0.0,39.6,38.39,43.8,0.0,0.0,0.0
2021-06-29-02.55.00.000000,9239,0.0,0.0,0.0,39.6,38.44,43.9,0.0,0.0,0.0
2021-06-29-03.00.00.000000,9240,0.0,0.0,0.0,39.7,38.49,43.9,0.0,0.0,0.0
2021-06-29-03.05.00.000000,9241,0.0,0.0,0.0,39.8,38.62,44.1,0.0,0.0,0.0
2021-06-29-03.10.00.000000,9242,0.0,0.0,0.0,39.9,38.75,44.2,0.0,0.0,0.0
2021-06-29-03.15.00.000000,9243,0.0,0.0,0.0,40.1,38.88,44.4,0.0,0.0,0.0
2021-06-29-03.20.00.000000,9244,0.0,0.0,0.0,40.2,39.01,44.5,0.0,0.0,0.0
2021-06-29-03.25.00.000000,9245,0.0,0.0,0.0,40.3,39.14,44.7,0.0,0.0,0.0
2021-06-29-03.30.00.000000,9246,0.0,0.0,0.0,40.5,39.27,44.8,0.0,0.0,0.0
2021-06-29-03.35.00.000000,9247,0.0,0.0,0.0,40.6,39.4,45.0,0.0,0.0,0.0
2021-06-29-03.40.00.000000,9248,0.0,0.0,0.0,40.7,39.53,45.1,0.0,0.0,0.0
2021-06-29-03.45.00.000000,9249,0.0,0.0,0.0,40.9,39.66,45.3,0.0,0.0,0.0
2021-06-29-03.50.00.000000,9250,0.0,0.0,0.0,41.0,39.79,45.4,0.0,0.0,0.0
2021-06-29-03.55.00.000000,9251,0.0,0.0,0.0,41.2,39.92,45.6,0.0,0.0,0.0
2021-06-29-04.00.00.000000,9252,0.0,0.0,0.0,41.3,40.05,45.7,0.0,0.0,0.0
2021-06-29-04.05.00.000000,9253,0.0,0.0,0.0,41.4,40.14,45.8,0.0,0.0,0.0
2021-06-29-04.10.00.000000,9254,0.0,0.0,0.0,41.5,40.23,45.9,0.0,0.0,0.0
2021-06-29-04.15.00.000000,9255,0.0,0.0,0.0,41.6,40.32,46.0,0.0,0.0,0.0
2021-06-29-04.20.00.000000,9256,0.0,0.0,0.0,41.7,40.41,46.1,0.0,0.0,0.0
2021-06-29-04.25.00.000000,9257,0.0,0.0,0.0,41.8,40.5,46.2,0.0,0.0,0.0
2021-06-29-04.30.00.000000,9258,0.0,0.0,0.0,41.8,40.59,46.3,0.0,0.0,0.0
2021-06-29-04.35.00.000000,9259,0.0,0.0,0.0,41.9,40.68,46.4,0.0,0.0,0.0
2021-06-29-04.40.00.000000,9260,0.0,0.0,0.0,42.0,40.77,46.5,0.0,0.0,0.0
2021-06-29-04.45.00.000000,9261,0.0,0.0,0.0,42.1,40.86,46.6,0.0,0.0,0.0
2021-06-29-04.50.00.000000,9262,0.0,0.0,0.0,42.2,40.95,46.7,0.0,0.0,0.0
2021-06-29-04.55.00.000000,9263,0.0,0.0,0.0,42.3,41.04,46.8,0.0,0.0,0.0
2021-06-29-05.00.00.000000,9264,0.0,0.0,0.0,42.4,41.14,47.0,0.0,0.0,0.0
2021-06-29-05.05.00.000000,9265,0.0,0.0,0.0,42.7,41.38,47.2,0.0,0.0,0.0
2021-06-29-05.10.00.000000,9266,0.0,0.0,0.0,42.9,41.63,47.5,0.0,0.0,0.0
2021-06-29-05.15.00.000000,9267,0.0,0.0,0.0,43.2,41.88,47.8,0.0,0.0,0.0
2021-06-29-05.20.00.000000,9268,0.0,0.0,0.0,43.4,42.13,48.1,0.0,0.0,0.0
2021-06-29-05.25.00.000000,9269,0.0,0.0,0.0,43.7,42.38,48.4,0.0,0.0,0.0
2021-06-29-05.30.00.000000,9270,0.0,0.0,0.0,43.9,42.62,48.7,0.0,0.0,0.0
2021-06-29-05.35.00.000000,9271,0.0,0.0,0.0,44.2,42.87,48.9,0.0,0.0,0.0
2021-06-29-05.40.00.000000,9272,0.0,0.0,0.0,44.5,43.12,49.2,0.0,0.0,0.0
2021-06-29-05.45.00.000000,9273,0.0,0.0,0.0,44.7,43.37,49.5,0.0,0.0,0.0
2021-06-29-05.50.00.000000,9274,23.8,671.0,16.3,43.7,48.12,45.8,79.2,90.3,66.28
2021-06-29-05.55.00.000000,9275,34.7,671.7,22.8,43.6,47.93,45.5,75.6,86.0,92.85
2021-06-29-06.00.00.000000,9276,47.6,678.5,31.4,43.1,47.41,45.3,82.9,96.8,127.75
2021-06-29-06.05.00.000000,9277,64.4,684.5,42.5,42.8,47.12,45.1,96.7,112.4,172.88
2021-06-29-06.10.00.000000,9278,78.8,689.0,52.4,42.7,46.99,45.1,116.0,134.5,213.4
2021-06-29-06.15.00.000000,9279,99.9,692.8,66.7,42.7,46.95,45.1,143.7,166.3,271.6
2021-06-29-06.20.00.000000,9280,119.6,695.7,80.1,42.6,46.85,45.1,170.7,196.9,326.04
2021-06-29-06.25.00.000000,9281,139.6,696.1,93.3,42.3,46.53,45.1,197.0,226.6,379.66
2021-06-29-06.30.00.000000,9282,162.6,697.4,108.9,42.1,46.36,45.1,226.0,259.1,443.05
2021-06-29-06.35.00.000000,9283,188.5,697.6,126.4,42.2,46.45,45.1,258.1,294.6,514.55
2021-06-29-06.40.00.000000,9284,216.8,698.4,145.6,42.5,46.77,45.1,293.5,333.5,592.39
2021-06-29-06.45.00.000000,9285,243.8,697.7,163.5,42.8,47.08,45.1,330.2,373.6,665.15
2021-06-29-06.50.00.000000,9286,271.9,695.9,181.7,43.1,47.46,45.1,368.4,415.3,739.38
2021-06-29-06.55.00.000000,9287,299.3,693.8,199.5,43.7,48.1,45.4,406.1,455.7,811.72
2021-06-29-07.00.00.000000,9288,327.9,689.9,217.5,44.3,48.73,45.7,443.7,495.8,884.95
2021-06-29-07.05.00.000000,9289,358.7,685.1,236.2,45.0,49.46,45.7,482.2,536.0,961.31
2021-06-29-07.10.00.000000,9290,391.8,680.7,256.1,45.5,50.08,45.3,522.6,577.9,1042.19
2021-06-29-07.15.00.000000,9291,423.8,675.7,274.9,46.2,50.78,45.0,559.5,615.1,1118.51
2021-06-29-07.20.00.000000,9292,449.6,671.7,289.8,46.5,51.14,45.0,589.5,644.3,1179.32
2021-06-29-07.25.00.000000,9293,466.4,667.7,298.9,47.0,51.67,45.4,609.2,662.5,1216.36
2021-06-29-07.30.00.000000,9294,476.6,664.3,304.1,47.5,52.26,45.9,623.6,674.9,1237.43
2021-06-29-07.35.00.000000,9295,484.6,660.6,307.6,48.2,52.97,46.5,635.5,684.5,1251.58
2021-06-29-07.40.00.000000,9296,496.9,656.3,313.4,48.8,53.65,47.1,650.8,697.3,1275.03
2021-06-29-07.45.00.000000,9297,514.1,651.9,321.7,49.4,54.35,47.9,671.3,715.1,1309.08
2021-06-29-07.50.00.000000,9298,532.4,646.3,330.7,50.1,55.1,48.7,692.8,733.1,1345.39
2021-06-29-07.55.00.000000,9299,546.5,641.4,337.2,50.8,55.9,49.5,711.3,748.0,1371.82
2021-06-29-08.00.00.000000,9300,555.4,637.2,340.2,51.6,56.8,50.1,723.1,756.4,1384.13
2021-06-29-08.05.00.000000,9301,563.6,634.3,343.2,52.4,57.6,50.6,734.2,765.1,1396.56
2021-06-29-08.10.00.000000,9302,574.2,632.1,348.6,53.0,58.34,51.1,749.7,778.5,1418.25
2021-06-29-08.15.00.000000,9303,585.7,629.0,354.5,53.7,59.03,51.8,766.2,792.2,1442.47
2021-06-29-08.20.00.000000,9304,598.2,626.1,360.9,54.4,59.89,52.4,783.8,807.1,1468.46
2021-06-29-08.25.00.000000,9305,610.9,621.3,365.8,55.2,60.69,53.0,799.4,820.1,1488.31
2021-06-29-08.30.00.000000,9306,620.9,617.5,369.9,56.0,61.55,53.5,813.2,831.6,1504.76
2021-06-29-08.35.00.000000,9307,627.2,615.6,371.9,56.8,62.44,54.3,823.6,840.5,1512.89
2021-06-29-08.40.00.000000,9308,630.6,615.4,373.7,57.7,63.43,55.1,829.6,845.2,1520.21
2021-06-29-08.45.00.000000,9309,635.9,615.5,376.7,58.3,64.17,55.9,835.7,851.1,1532.52
2021-06-29-08.50.00.000000,9310,643.7,616.5,382.0,59.2,65.15,56.9,845.1,861.7,1554.18
2021-06-29-08.55.00.000000,9311,647.3,619.7,385.6,60.0,66.03,57.7,849.6,869.7,1568.75
2021-06-29-09.00.00.000000,9312,650.3,623.2,389.6,61.0,67.06,58.7,853.9,877.8,1584.98
2021-06-29-09.05.00.000000,9313,648.6,627.7,391.6,55.0,60.45,60.9,857.1,883.1,1593.26
2021-06-29-09.10.00.000000,9314,648.6,627.7,391.6,62.2,68.37,59.4,857.1,883.1,1593.24
2021-06-29-09.15.00.000000,9315,652.4,627.7,393.8,62.5,68.74,59.7,865.8,890.3,1602.11
2021-06-29-09.20.00.000000,9316,656.7,632.1,398.6,62.8,69.09,60.0,885.7,907.8,1621.51
2021-06-29-09.25.00.000000,9317,656.3,637.0,400.9,63.1,69.45,60.4,898.9,917.8,1631.04
2021-06-29-09.30.00.000000,9318,654.0,639.6,400.9,63.8,70.14,60.5,905.8,922.1,1630.82
2021-06-29-09.35.00.000000,9319,651.0,637.9,400.2,64.2,70.59,60.6,909.2,923.1,1628.1
2021-06-29-09.40.00.000000,9320,644.3,638.0,398.0,64.5,70.95,60.9,914.0,925.5,1618.85
2021-06-29-09.45.00.000000,9321,637.7,641.0,397.4,64.5,70.98,61.3,922.2,931.6,1616.63
2021-06-29-09.50.00.000000,9322,639.1,644.8,399.0,64.8,71.33,61.8,929.9,939.1,1623.19
2021-06-29-09.55.00.000000,9323,638.7,647.8,399.2,65.2,71.69,62.1,930.8,942.1,1623.67
2021-06-29-10.00.00.000000,9324,640.9,651.2,400.4,65.5,72.03,62.5,934.3,949.4,1628.9
2021-06-29-10.05.00.000000,9325,639.8,655.0,401.1,65.7,72.26,62.7,936.6,955.3,1631.38
2021-06-29-10.10.00.000000,9326,640.9,657.7,405.1,66.0,72.55,62.7,942.2,963.5,1647.63
2021-06-29-10.15.00.000000,9327,640.3,665.0,408.1,66.3,72.9,62.7,948.2,971.6,1659.9
2021-06-29-10.20.00.000000,9328,637.4,666.8,409.3,66.4,73.04,62.9,951.7,976.8,1664.73
2021-06-29-10.25.00.000000,9329,640.9,669.8,411.2,66.5,73.11,63.1,955.1,981.2,1672.57
2021-06-29-10.30.00.000000,9330,642.8,667.5,412.6,66.7,73.33,63.2,958.1,984.5,1678.05
2021-06-29-10.35.00.000000,9331,647.4,667.4,414.5,66.9,73.64,63.3,961.7,987.6,1686.1
2021-06-29-10.40.00.000000,9332,646.9,667.6,414.2,67.3,74.0,63.5,965.3,990.1,1684.74
2021-06-29-10.45.00.000000,9333,643.5,668.1,413.7,67.4,74.16,63.8,966.9,990.2,1682.58
2021-06-29-10.50.00.000000,9334,640.5,668.4,413.3,67.5,74.22,63.8,968.7,991.0,1681.14
2021-06-29-10.55.00.000000,9335,635.5,668.0,411.9,67.5,74.22,63.8,969.3,991.8,1675.19
2021-06-29-11.00.00.000000,9336,628.8,668.2,408.7,67.5,74.22,63.9,970.2,993.1,1662.26
2021-06-29-11.05.00.000000,9337,628.4,668.0,406.5,67.5,74.22,64.2,970.9,993.6,1653.16
2021-06-29-11.10.00.000000,9338,629.0,667.7,404.6,67.5,74.22,64.4,971.2,992.3,1645.51
2021-06-29-11.15.00.000000,9339,634.5,667.7,405.1,67.6,74.37,64.5,970.3,988.9,1647.71
2021-06-29-11.20.00.000000,9340,629.2,667.4,402.7,67.9,74.73,64.6,968.9,985.3,1637.73
2021-06-29-11.25.00.000000,9341,628.2,667.4,403.5,68.3,75.1,64.7,968.2,983.2,1640.94
2021-06-29-11.30.00.000000,9342,626.5,667.1,403.0,68.5,75.3,64.9,968.8,983.4,1639.07
2021-06-29-11.35.00.000000,9343,629.4,667.5,404.7,68.5,75.31,64.9,969.8,983.8,1645.71
2021-06-29-11.40.00.000000,9344,630.1,668.0,403.2,68.5,75.31,64.9,970.3,983.3,1639.6
2021-06-29-11.45.00.000000,9345,628.2,669.1,402.2,68.5,75.31,64.9,970.3,981.7,1635.7
2021-06-29-11.50.00.000000,9346,624.5,668.7,400.0,68.5,75.31,64.9,970.2,979.8,1626.8
2021-06-29-11.55.00.000000,9347,620.2,666.8,399.2,68.5,75.31,64.9,970.8,980.7,1623.58
2021-06-29-12.00.00.000000,9348,621.0,664.8,398.3,68.5,75.31,65.1,970.8,980.9,1619.71
2021-06-29-12.05.00.000000,9349,623.8,663.9,399.0,68.5,75.31,65.3,971.0,981.5,1622.68
2021-06-29-12.10.00.000000,9350,626.1,664.0,399.0,68.5,75.31,65.4,970.2,979.4,1622.72
2021-06-29-12.15.00.000000,9351,627.7,664.6,399.2,68.5,75.31,65.5,969.5,978.4,1623.43
2021-06-29-12.20.00.000000,9352,623.0,662.9,396.1,68.5,75.31,65.4,968.6,976.7,1610.61
2021-06-29-12.25.00.000000,9353,622.6,662.8,395.5,68.5,75.31,65.4,967.9,976.5,1608.25
2021-06-29-12.30.00.000000,9354,618.9,663.0,395.4,68.7,75.52,65.4,967.6,977.5,1607.84
2021-06-29-12.35.00.000000,9355,621.8,665.5,398.2,68.8,75.63,65.7,967.5,980.3,1619.35
2021-06-29-12.40.00.000000,9356,622.2,667.2,399.1,69.1,75.96,65.9,966.7,981.7,1622.78
2021-06-29-12.45.00.000000,9357,622.1,666.2,398.7,69.2,76.11,66.0,964.8,979.9,1621.44
2021-06-29-12.50.00.000000,9358,619.6,667.3,397.0,69.4,76.37,66.2,963.5,977.1,1614.34
2021-06-29-12.55.00.000000,9359,612.9,667.2,394.2,69.5,76.4,66.5,963.2,973.8,1602.73
2021-06-29-13.00.00.000000,9360,613.9,665.9,394.5,69.5,76.4,66.9,963.8,971.4,1604.1
2021-06-29-13.05.00.000000,9361,616.1,663.1,394.6,69.5,76.4,67.1,963.8,968.2,1604.58
2021-06-29-13.10.00.000000,9362,621.7,660.4,395.8,69.5,76.4,67.1,963.8,965.0,1609.32
2021-06-29-13.15.00.000000,9363,624.7,658.8,393.6,69.5,76.4,67.0,963.6,961.4,1600.36
2021-06-29-13.20.00.000000,9364,620.2,654.8,390.9,69.5,76.4,67.0,963.0,956.9,1589.31
2021-06-29-13.25.00.000000,9365,620.2,654.8,390.9,69.5,76.4,67.0,963.0,956.9,1589.29
2021-06-29-13.30.00.000000,9366,615.6,653.9,389.6,69.5,76.4,67.1,963.2,954.4,1584.13
2021-06-29-13.35.00.000000,9367,616.4,654.3,387.6,69.5,76.4,67.1,963.0,951.1,1575.95
2021-06-29-13.40.00.000000,9368,618.5,654.7,388.3,69.5,76.4,67.1,961.8,947.8,1578.64
2021-06-29-13.45.00.000000,9369,621.1,654.2,389.1,69.5,76.4,67.1,959.6,945.0,1582.08
2021-06-29-13.50.00.000000,9370,619.8,654.4,388.9,69.5,76.4,67.1,958.8,942.6,1581.15
2021-06-29-13.55.00.000000,9371,619.1,652.8,388.4,69.5,76.4,67.1,959.2,941.4,1579.09
2021-06-29-14.00.00.000000,9372,619.4,653.2,387.9,69.5,76.4,67.1,959.4,941.2,1577.11
2021-06-29-14.05.00.000000,9373,625.0,652.9,389.2,69.5,76.4,67.1,958.8,940.7,1582.26
2021-06-29-14.10.00.000000,9374,625.3,652.7,388.9,69.5,76.4,67.1,955.8,937.2,1580.92
2021-06-29-14.15.00.000000,9375,621.6,651.0,387.1,69.5,76.4,67.1,952.4,932.4,1573.66
2021-06-29-14.20.00.000000,9376,617.3,649.7,386.4,69.5,76.4,67.1,949.8,928.5,1571.08
2021-06-29-14.25.00.000000,9377,619.1,649.6,387.5,69.5,76.4,67.1,950.1,929.6,1575.26
2021-06-29-14.30.00.000000,9378,620.7,651.3,389.2,69.5,76.4,67.1,949.7,930.2,1582.23
2021-06-29-14.35.00.000000,9379,621.8,648.7,387.8,69.5,76.4,67.1,944.7,925.6,1576.43
2021-06-29-14.40.00.000000,9380,621.7,647.3,386.1,69.7,76.67,67.1,940.7,921.5,1569.85
2021-06-29-14.45.00.000000,9381,619.2,645.7,384.3,70.0,77.03,67.1,937.4,918.5,1562.4
2021-06-29-14.50.00.000000,9382,619.2,647.2,384.5,70.4,77.39,67.1,941.9,923.0,1563.06
2021-06-29-14.55.00.000000,9383,614.6,646.7,382.8,70.4,77.48,67.1,942.9,923.7,1555.98
2021-06-29-15.00.00.000000,9384,615.6,646.4,383.4,70.4,77.48,67.1,946.0,926.6,1558.74
2021-06-29-15.05.00.000000,9385,615.1,646.7,383.2,70.4,77.48,67.1,944.7,926.4,1557.81
2021-06-29-15.10.00.000000,9386,613.7,645.9,383.3,70.4,77.48,67.1,944.5,927.6,1558.11
2021-06-29-15.15.00.000000,9387,614.5,644.8,382.2,70.4,77.48,67.1,943.2,926.6,1553.56
2021-06-29-15.20.00.000000,9388,611.9,645.5,381.9,70.4,77.48,67.1,941.4,923.7,1552.5
2021-06-29-15.25.00.000000,9389,614.0,645.5,382.2,70.4,77.48,67.1,938.9,919.7,1553.74
2021-06-29-15.30.00.000000,9390,614.7,646.8,382.4,70.4,77.48,67.4,934.1,914.5,1554.28
2021-06-29-15.35.00.000000,9391,616.2,646.6,383.0,70.4,77.48,67.5,929.6,912.0,1556.83
2021-06-29-15.40.00.000000,9392,618.8,650.1,384.5,70.4,77.48,67.5,924.8,910.0,1563.13
2021-06-29-15.45.00.000000,9393,613.0,651.3,383.9,70.4,77.48,67.1,917.0,905.4,1560.29
2021-06-29-15.50.00.000000,9394,613.0,651.3,383.9,70.4,77.48,67.1,917.0,905.4,1560.28
2021-06-29-15.55.00.000000,9395,613.0,648.8,383.0,70.4,77.48,67.1,911.7,900.7,1556.96
2021-06-29-16.00.00.000000,9396,616.5,647.2,384.0,70.4,77.48,67.1,905.8,895.9,1560.94
2021-06-29-16.05.00.000000,9397,618.8,645.9,383.6,70.4,77.48,67.1,899.0,890.6,1559.09
2021-06-29-16.10.00.000000,9398,617.4,644.4,383.1,70.4,77.48,67.1,891.0,884.4,1557.09
2021-06-29-16.15.00.000000,9399,617.0,642.7,382.6,70.4,77.48,67.1,883.0,878.0,1555.18
2021-06-29-16.20.00.000000,9400,618.8,642.8,382.8,70.4,77.48,67.1,876.4,873.3,1556.04
2021-06-29-16.25.00.000000,9401,618.5,642.0,382.0,70.4,77.48,67.1,869.1,867.5,1552.78
2021-06-29-16.30.00.000000,9402,616.7,641.3,380.0,70.4,77.48,67.1,860.5,859.9,1544.33
2021-06-29-16.35.00.000000,9403,614.3,637.7,377.2,70.4,77.48,67.1,849.3,849.0,1533.1
2021-06-29-16.40.00.000000,9404,621.0,628.1,375.2,70.4,77.48,67.1,838.0,838.0,1525.13
2021-06-29-16.45.00.000000,9405,625.3,618.7,372.6,70.4,77.48,67.1,826.4,826.3,1514.46
2021-06-29-16.50.00.000000,9406,627.1,611.5,369.8,70.4,77.48,67.1,813.0,813.4,1502.83
2021-06-29-16.55.00.000000,9407,616.6,612.8,364.1,70.4,77.39,67.1,796.7,799.5,1479.86
2021-06-29-17.00.00.000000,9408,606.8,614.9,358.6,70.0,77.02,67.1,779.9,785.5,1457.23
2021-06-29-17.05.00.000000,9409,597.3,617.4,353.5,69.7,76.66,66.9,766.5,774.3,1436.84
2021-06-29-17.10.00.000000,9410,588.1,620.3,349.3,69.5,76.4,66.6,754.0,762.9,1419.45
2021-06-29-17.15.00.000000,9411,571.6,622.1,341.4,69.5,76.4,66.2,731.3,740.9,1387.3
2021-06-29-17.20.00.000000,9412,549.5,623.4,329.9,69.2,76.13,65.8,701.2,712.0,1340.6
2021-06-29-17.25.00.000000,9413,526.8,625.3,317.2,69.2,76.08,65.4,671.1,683.3,1289.14
2021-06-29-17.30.00.000000,9414,514.5,628.1,310.8,69.2,76.08,65.0,656.0,669.9,1263.26
2021-06-29-17.35.00.000000,9415,510.3,630.6,309.0,68.8,75.73,64.9,649.8,665.0,1255.94
2021-06-29-17.40.00.000000,9416,500.1,631.7,304.0,68.2,75.05,64.7,636.5,652.7,1235.33
2021-06-29-17.45.00.000000,9417,479.5,633.6,292.1,67.5,74.27,64.3,609.7,626.8,1187.02
2021-06-29-17.50.00.000000,9418,453.5,635.7,277.9,67.1,73.79,63.7,578.1,596.6,1129.34
2021-06-29-17.55.00.000000,9419,436.7,637.9,268.4,66.7,73.4,63.1,555.4,575.3,1090.55
2021-06-29-18.00.00.000000,9420,424.7,639.4,261.5,66.2,72.87,62.5,535.4,557.0,1062.47
2021-06-29-18.05.00.000000,9421,409.8,642.6,253.2,65.7,72.29,62.1,511.3,534.3,1028.85
2021-06-29-18.10.00.000000,9422,388.9,648.8,242.5,65.1,71.6,61.8,480.7,505.3,985.37
2021-06-29-18.15.00.000000,9423,364.6,654.9,229.6,64.4,70.81,61.5,448.9,474.5,933.08
2021-06-29-18.20.00.000000,9424,336.4,659.4,212.9,63.6,69.99,61.3,412.2,437.6,864.99
2021-06-29-18.25.00.000000,9425,305.1,660.2,193.4,63.0,69.26,60.9,374.0,398.8,785.85
2021-06-29-18.30.00.000000,9426,277.4,660.2,175.7,62.6,68.82,60.4,340.4,364.5,714.09
2021-06-29-18.35.00.000000,9427,252.8,660.7,160.6,62.0,68.24,59.7,313.3,336.9,652.74
2021-06-29-18.40.00.000000,9428,230.1,661.8,146.4,61.3,67.4,59.4,287.5,310.2,595.07
2021-06-29-18.45.00.000000,9429,197.4,661.3,125.7,60.2,66.21,59.0,250.2,277.3,510.9
2021-06-29-18.50.00.000000,9430,163.9,659.7,104.0,59.5,65.42,58.7,208.9,247.9,422.7
2021-06-29-18.55.00.000000,9431,139.2,657.5,88.0,59.0,64.91,58.3,178.3,216.6,357.56
2021-06-29-19.00.00.000000,9432,108.0,656.3,68.0,58.6,64.42,58.3,136.9,160.6,276.21
2021-06-29-19.05.00.000000,9433,0.0,0.0,0.0,53.8,52.22,59.7,0.0,0.0,0.0
2021-06-29-19.10.00.000000,9434,0.0,0.0,0.0,53.2,51.58,58.9,0.0,0.0,0.0
2021-06-29-19.15.00.000000,9435,0.0,0.0,0.0,52.5,50.93,58.2,0.0,0.0,0.0
2021-06-29-19.20.00.000000,9436,0.0,0.0,0.0,51.8,50.29,57.4,0.0,0.0,0.0
2021-06-29-19.25.00.000000,9437,0.0,0.0,0.0,51.2,49.64,56.7,0.0,0.0,0.0
2021-06-29-19.30.00.000000,9438,0.0,0.0,0.0,50.5,49.0,56.0,0.0,0.0,0.0
2021-06-29-19.35.00.000000,9439,0.0,0.0,0.0,49.8,48.35,55.2,0.0,0.0,0.0
2021-06-29-19.40.00.000000,9440,0.0,0.0,0.0,49.2,47.7,54.5,0.0,0.0,0.0
2021-06-29-19.45.00.000000,9441,0.0,0.0,0.0,48.5,47.06,53.7,0.0,0.0,0.0
2021-06-29-19.50.00.000000,9442,0.0,0.0,0.0,47.8,46.41,53.0,0.0,0.0,0.0
2021-06-29-19.55.00.000000,9443,0.0,0.0,0.0,47.2,45.77,52.3,0.0,0.0,0.0
2021-06-29-20.00.00.000000,9444,0.0,0.0,0.0,46.5,45.12,51.5,0.0,0.0,0.0
2021-06-29-20.05.00.000000,9445,0.0,0.0,0.0,46.4,45.01,51.4,0.0,0.0,0.0
2021-06-29-20.10.00.000000,9446,0.0,0.0,0.0,45.0,43.66,49.8,0.0,0.0,0.0
2021-06-29-20.15.00.000000,9447,0.0,0.0,0.0,44.7,43.31,49.4,0.0,0.0,0.0
2021-06-29-20.20.00.000000,9448,0.0,0.0,0.0,44.3,42.96,49.0,0.0,0.0,0.0
2021-06-29-20.25.00.000000,9449,0.0,0.0,0.0,43.9,42.61,48.6,0.0,0.0,0.0
2021-06-29-20.30.00.000000,9450,0.0,0.0,0.0,43.6,42.26,48.2,0.0,0.0,0.0
2021-06-29-20.35.00.000000,9451,0.0,0.0,0.0,43.2,41.92,47.8,0.0,0.0,0.0
2021-06-29-20.40.00.000000,9452,0.0,0.0,0.0,42.9,41.57,47.4,0.0,0.0,0.0
2021-06-29-20.45.00.000000,9453,0.0,0.0,0.0,42.5,41.22,47.0,0.0,0.0,0.0
2021-06-29-20.50.00.000000,9454,0.0,0.0,0.0,42.1,40.87,46.6,0.0,0.0,0.0
2021-06-29-20.55.00.000000,9455,0.0,0.0,0.0,41.8,40.52,46.2,0.0,0.0,0.0
2021-06-29-21.00.00.000000,9456,0.0,0.0,0.0,41.4,40.17,45.8,0.0,0.0,0.0
2021-06-29-21.05.00.000000,9457,0.0,0.0,0.0,41.1,39.9,45.5,0.0,0.0,0.0
2021-07-02-14.25.00.000000,10241,622.1,686.5,409.7,60.1,66.08,53.7,988.0,1019.0,1186.18
2021-07-02-14.30.00.000000,10242,618.5,688.8,410.2,60.4,66.44,53.9,989.4,1021.6,1187.84
2021-07-02-14.35.00.000000,10243,616.0,691.5,410.8,60.5,66.59,53.9,991.1,1024.4,1189.36
2021-07-02-14.40.00.000000,10244,614.0,694.2,410.8,60.5,66.59,53.9,991.5,1026.1,1189.58
2021-07-02-14.45.00.000000,10245,614.2,694.5,411.0,60.5,66.59,53.9,991.4,1026.8,1190.03
2021-07-02-14.50.00.000000,10246,616.4,692.9,410.4,60.5,66.59,53.9,991.2,1025.5,1188.39
2021-07-02-14.55.00.000000,10247,617.4,691.2,409.8,60.5,66.59,53.9,992.9,1026.8,1186.48
2021-07-02-15.00.00.000000,10248,615.6,693.5,409.8,60.5,66.59,53.9,994.1,1027.2,1186.53
2021-07-02-15.05.00.000000,10249,612.2,696.4,409.9,60.5,66.59,53.9,994.4,1027.6,1186.69
2021-07-02-15.10.00.000000,10250,611.2,696.4,411.0,60.5,66.59,53.9,992.8,1025.0,1189.79
